ClientNum,Profit
CLT3557,14866.25
CLT3558,24299.37
CLT3559,1315.97
CLT3560,2072.87
CLT3561,17639.97
CLT3562,224407.67
CLT3563,1182.43
CLT3564,92214.78
CLT3565,341051.78
CLT3566,15861.85
CLT3567,139386.22
CLT3568,8063.89
CLT3569,2949.39
CLT3570,44789.6
CLT3571,13110.81
CLT3572,1404.98
CLT3573,3777.89
CLT3574,16816.24
CLT3575,685.05
CLT3576,23687.53
CLT3577,37250.61
CLT3578,18902.8
CLT3579,5070.09
CLT3580,167747.05
CLT3581,0.0
CLT3582,1320.51
CLT3583,49246.33
CLT3584,499194.72
CLT3585,211523.94
CLT3586,89161.04
CLT3587,9743.91
CLT3588,11477.71
CLT3589,6855.72
CLT3590,3256.38
CLT3591,6227.47
CLT3592,9275.0
CLT3593,6224.78
CLT3594,13423.71
CLT3595,19338.61
CLT3596,6577.38
CLT3597,46541.29
CLT3598,106589.4
CLT3599,584496.28
CLT3600,7442.36
CLT3601,143954.41
CLT3602,21542.6
CLT3603,37296.38
CLT3604,403502.39
CLT3605,4786.08
CLT3606,0.0
CLT3607,202138.03
CLT3608,12304.15
CLT3609,5709.49
CLT3610,7134.52
CLT3611,16259.15
CLT3612,172695.41
CLT3613,4925.47
CLT3614,34424.48
CLT3615,2145.01
CLT3616,70110.23
CLT3617,996.08
CLT3618,34341.48
CLT3619,43345.77
CLT3620,2779.92
CLT3621,9384.41
CLT3622,5118.81
CLT3623,13746.53
CLT3624,58679.15
CLT3625,0.0
CLT3626,19834.09
CLT3627,98303.39
CLT3628,13698.54
CLT3629,22731.51
CLT3630,127.36
CLT3631,2669.2
CLT3632,165687.28
CLT3633,29106.64
CLT3634,2714.79
CLT3635,161843.57
CLT3636,1534.22
CLT3637,273410.82
CLT3638,3485.65
CLT3639,3999.36
CLT3640,999.57
CLT3641,508.1
CLT3642,36816.35
CLT3643,10140.82
CLT3644,23525.74
CLT3645,22234.21
CLT3646,6773.91
CLT3647,10258.51
CLT3648,18277.04
CLT3649,10356.35
CLT3650,9418.71
CLT3651,9392.96
CLT3652,179412.5
CLT3653,2553.89
CLT3654,97407.24
CLT3655,0.0
CLT3656,4910.49
CLT3657,108905.76
CLT3658,418.28
CLT3659,13877.93
CLT3660,15352.58
CLT3661,9210.09
CLT3662,33241.16
CLT3663,290018.31
CLT3664,1456.2
CLT3665,378.06
CLT3666,203702.0
CLT3667,19724.38
CLT3668,105963.32
CLT3669,6059.61
CLT3670,216927.15
CLT3671,46323.29
CLT3672,61174.09
CLT3673,32364.3
CLT3674,2822.04
CLT3675,142556.05
CLT3676,142296.86
CLT3677,6730.78
CLT3678,3610.85
CLT3679,72897.62
CLT3680,6531.8
CLT3681,19406.94
CLT3682,24752.02
CLT3683,3349.42
CLT3684,75474.75
CLT3685,7506.97
CLT3686,17604.83
CLT3687,79103.5
CLT3688,14318.69
CLT3689,5992.59
CLT3690,39143.35
CLT3691,8280.51
CLT3692,4575.85
CLT3693,156868.35
CLT3694,27777.04
CLT3695,46732.91
CLT3696,8108.1
CLT3697,2585.8
CLT3698,38545.75
CLT3699,10561.44
CLT3700,584.24
CLT3701,254279.84
CLT3702,617542.65
CLT3703,4212.81
CLT3704,7939.21
CLT3705,17131.32
CLT3706,2929.25
CLT3707,17656.42
CLT3708,23782.78
CLT3709,2063.21
CLT3710,7871.64
CLT3711,85288.93
CLT3712,11540.64
CLT3713,81615.02
CLT3714,185112.41
CLT3715,15106.23
CLT3716,46517.13
CLT3717,27857.97
CLT3718,19619.85
CLT3719,5450.99
CLT3720,22140.94
CLT3721,30316.97
CLT3722,38809.81
CLT3723,1030.68
CLT3724,19981.53
CLT3725,9678.01
CLT3726,1472.01
CLT3727,16198.81
CLT3728,4882.05
CLT3729,1123.44
CLT3730,83082.95
CLT3731,11578.48
CLT3732,23396.11
CLT3733,2768.14
CLT3734,23004.39
CLT3735,98744.09
CLT3736,242055.76
CLT3737,134623.4
CLT3738,4585.22
CLT3739,24811.02
CLT3740,5913.75
CLT3741,7703.23
CLT3742,59140.32
CLT3743,14096.44
CLT3744,3137.89
CLT3745,6953.54
CLT3746,9577.72
CLT3747,244209.46
CLT3748,26060.65
CLT3749,171.6
CLT3750,8130.93
CLT3751,12002.36
CLT3752,7475.04
CLT3753,171988.21
CLT3754,95422.49
CLT3755,17137.03
CLT3756,66548.84
CLT3757,340.52
CLT3758,16608.5
CLT3759,1749.52
CLT3760,5430.62
CLT3761,33351.05
CLT3762,9272.62
CLT3763,10668.36
CLT3764,38039.85
CLT3765,23880.84
CLT3766,2332.69
CLT3767,20401.16
CLT3768,8191.78
CLT3769,19480.67
CLT3770,36156.77
CLT3771,2654.44
CLT3772,794.74
CLT3773,10219.61
CLT3774,2037.76
CLT3775,233804.25
CLT3776,664.96
CLT3777,6969.94
CLT3778,3379.19
CLT3779,6036.84
CLT3780,47587.63
CLT3781,13479.48
CLT3782,7732.73
CLT3783,198.41
CLT3784,10777.05
CLT3785,7605.48
CLT3786,37540.22
CLT3787,51739.45
CLT3788,4931.36
CLT3789,6806.64
CLT3790,7586.63
CLT3791,137485.32
CLT3792,322325.11
CLT3793,14183.03
CLT3794,12701.12
CLT3795,7343.67
CLT3796,531845.98
CLT3797,6642.27
CLT3798,258670.53
CLT3799,112502.75
CLT3800,10649.7
CLT3801,37165.0
CLT3802,14949.59
CLT3803,20976.77
CLT3804,20528.4
CLT3805,6564.24
CLT3806,18555.12
CLT3807,7982.63
CLT3808,3621.31
CLT3809,7665.74
CLT3810,11883.56
CLT3811,24734.62
CLT3812,1576.58
CLT3813,16665.67
CLT3814,53493.34
CLT3815,55112.3
CLT3816,8218.59
CLT3817,10817.83
CLT3818,6705.83
CLT3819,111005.82
CLT3820,8647.04
CLT3821,24131.39
CLT3822,61801.1
CLT3823,131880.45
CLT3824,245420.18
CLT3825,1041.66
CLT3826,163.56
CLT3827,468.69
CLT3828,281.53
CLT3829,6559.71
CLT3830,8161.71
CLT3831,4235.57
CLT3832,3243.8
CLT3833,13147.53
CLT3834,40179.41
CLT3835,0.0
CLT3836,12365.96
CLT3837,654998.43
CLT3838,74439.47
CLT3839,26384.14
CLT3840,16130.96
CLT3841,2132.4
CLT3842,355813.21
CLT3843,83738.17
CLT3844,1835.59
CLT3845,2576.67
CLT3846,4481.18
CLT3847,572.45
CLT3848,3388.29
CLT3849,35214.29
CLT3850,71816.7
CLT3851,6496.43
CLT3852,5438.93
CLT3853,10985.62
CLT3854,16887.83
CLT3855,18517.84
CLT3856,1293.17
CLT3857,2453.34
CLT3858,14725.46
CLT3859,335736.3
CLT3860,4311.44
CLT3861,4134.5
CLT3862,26608.57
CLT3863,4207.98
CLT3864,15636.3
CLT3865,265650.67
CLT3866,6088.59
CLT3867,326994.36
CLT3868,3098.45
CLT3869,3414.09
CLT3870,3345.67
CLT3871,1754.87
CLT3872,2058.13
CLT3873,6.97
CLT3874,1899.67
CLT3875,38491.42
CLT3876,22220.37
CLT3877,9032.33
CLT3878,151097.95
CLT3879,67175.89
CLT3880,45561.26
CLT3881,87402.33
CLT3882,32362.34
CLT3883,48527.91
CLT3884,10834.95
CLT3885,48021.32
CLT3886,13601.74
CLT3887,39026.17
CLT3888,544898.69
CLT3889,4363.21
CLT3890,8814.65
CLT3891,3285.98
CLT3892,55224.8
CLT3893,11659.71
CLT3894,1680.06
CLT3895,1339.28
CLT3896,15187.99
CLT3897,30515.46
CLT3898,2932.86
CLT3899,205689.78
CLT3900,22911.83
CLT3901,8192.55
CLT3902,374.03
CLT3903,20889.72
CLT3904,4379.82
CLT3905,79.63
CLT3906,1019310.47
CLT3907,768.17
CLT3908,1880.37
CLT3909,7246.36
CLT3910,0.0
CLT3911,23246.89
CLT3912,5738.79
CLT3913,226271.16
CLT3914,29494.14
CLT3915,8572.77
CLT3916,9484.4
CLT3917,35892.7
CLT3918,5468.69
CLT3919,14140.92
CLT3920,49533.8
CLT3921,187746.99
CLT3922,11780.1
CLT3923,13272.26
CLT3924,13892.94
CLT3925,21459.68
CLT3926,6466.64
CLT3927,16752.66
CLT3928,12116.58
CLT3929,1715.99
CLT3930,24517.13
CLT3931,3764.47
CLT3932,230469.87
CLT3933,1324.54
CLT3934,10607.29
CLT3935,12604.53
CLT3936,24705.13
CLT3937,74130.16
CLT3938,10573.52
CLT3939,6722.43
CLT3940,3378.36
CLT3941,3735.31
CLT3942,492229.0
CLT3943,66784.07
CLT3944,4341.88
CLT3945,13356.36
CLT3946,65801.96
CLT3947,49304.02
CLT3948,17341.82
CLT3949,1687.86
CLT3950,6373.87
CLT3951,254171.85
CLT3952,7205.6
CLT3953,6928.89
CLT3954,1685305.15
CLT3955,8829.91
CLT3956,431.68
CLT3957,311966.38
CLT3958,25533.61
CLT3959,70649.61
CLT3960,1837.45
CLT3961,8965.84
CLT3962,483010.09
CLT3963,61177.54
CLT3964,14564.6
CLT3965,21537.89
CLT3966,12162.99
CLT3967,2447.71
CLT3968,85394.69
CLT3969,2029.16
CLT3970,5111.82
CLT3971,126642.25
CLT3972,5007.77
CLT3973,1090.74
CLT3974,5136.72
CLT3975,10514.49
CLT3976,3430.41
CLT3977,2020.32
CLT3978,313470.63
CLT3979,294607.46
CLT3980,1536.36
CLT3981,18184.26
CLT3982,94658.86
CLT3983,25259.05
CLT3984,3719.96
CLT3985,68095.85
CLT3986,120004.25
CLT3987,95705.31
CLT3988,2033.74
CLT3989,107054.82
CLT3990,20902.09
CLT3991,51.48
CLT3992,9632.38
CLT3993,83547.75
CLT3994,3914.62
CLT3995,8873.33
CLT3996,17255.52
CLT3997,83599.22
CLT3998,8556.42
CLT3999,10312.08
CLT4000,4052.44
CLT4001,30583.21
CLT4002,7503.75
CLT4003,6368.75
CLT4004,15385.56
CLT4005,91.16
CLT4006,68724.53
CLT4007,28135.76
CLT4008,11071.69
CLT4009,62038.81
CLT4010,18719.95
CLT4011,152470.29
CLT4012,2359.5
CLT4013,128734.55
CLT4014,0.0
CLT4015,71504.56
CLT4016,30072.21
CLT4017,2146.11
CLT4018,15864.71
CLT4019,4343.09
CLT4020,8680.57
CLT4021,5496.58
CLT4022,32972.77
CLT4023,24229.43
CLT4024,3969.59
CLT4025,23377.87
CLT4026,9514.7
CLT4027,6858.38
CLT4028,469183.54
CLT4029,149092.5
CLT4030,18368.53
CLT4031,16053.02
CLT4032,34341.8
CLT4033,39435.82
CLT4034,3367.62
CLT4035,14832.18
CLT4036,11692.42
CLT4037,9897.59
CLT4038,259764.44
CLT4039,3919.98
CLT4040,15280.45
CLT4041,8878.71
CLT4042,2193.53
CLT4043,4991.69
CLT4044,8468.0
CLT4045,11360.46
CLT4046,290.92
CLT4047,58319.97
CLT4048,79674.58
