ClientNum,billable,nonbillable,total,billable_ratio
CLT1499,1.25,0.0,1.25,100.0
CLT1659,7.41,0.0,7.41,100.0
CLT3658,0.75,0.0,0.75,100.0
CLT1293,3.5,0.0,3.5,100.0
CLT1450,7.5,0.0,7.5,100.0
CLT1508,0.25,0.0,0.25,100.0
CLT4017,8.600000000000001,0.0,8.600000000000001,0.0
CLT1310,1.0,0.0,1.0,100.0
CLT2609,11.75,0.0,11.75,100.0
CLT3365,2.0,0.0,2.0,100.0
